stationID,projectID,stationName,latitude,longitude,station_status
10674,32,HELLCAT,42.74050000,-70.79721000,1
10675,35,PARC CMNH,40.44290000,-79.94980000,2
10676,35,PARC Shady Nook,40.13500000,-79.28540000,1
10677,35,PARC Airglow,40.13090000,-79.16410000,1
10678,35,PARC Binkey,40.25090000,-79.32970000,1
10679,35,PARC SGL203,40.63680000,-80.12560000,1
10680,35,PARC Wildlife Center,40.49010000,-79.83380000,1
10681,35,PARC Deer Lakes,40.62700000,-79.80890000,1
10682,36,UOttawa BCCH mobile,45.30625500,-75.81656400,1
10683,37,Napanee LOSH,44.34890000,-76.89080000,2
10684,38,East Point,51.23010000,-79.71240000,1
10685,38,Halfway Point,51.87520000,-80.79730000,1
10686,38,Halfway Point,51.87530000,-80.79730000,1
10687,38,Longridge,51.82310000,-80.69120000,1
10688,38,Longridge,51.82440000,-80.69090000,1
10689,38,Longridge,51.82460000,-80.69090000,1
10690,38,Netitishi,51.29130000,-80.11680000,1
10691,38,North Bluff,51.48390000,-80.45000000,1
10692,38,Piskwamish,51.65790000,-80.56780000,1
10693,38,Piskwamish,51.65800000,-80.56790000,1
10694,38,Piskwamish,51.65820000,-80.56690000,1
10695,38,Washiskogau Creek,51.15450000,-79.81370000,1
10696,40,Burntpoint,55.24160000,-84.31820000,2
10697,40,Burntpoint,55.24174000,-84.31778000,1
10698,40,Churchill-Bird Cove,58.75530000,-93.90220000,1
10699,40,Churchill-Fen,58.67880000,-93.83640000,1
10700,40,COATSI,62.85180000,-82.48480000,1
10701,40,EASTBAY,63.98730000,-81.69540000,2
10702,40,NANUK,57.12230000,-91.67010000,1
10703,47,Bivalve,39.23436500,-75.01466700,1
10704,47,BRIG,39.41890000,-74.35070000,1
10705,47,Dads Place,39.02840000,-74.80150000,1
10706,47,Reed,39.12680000,-74.89130000,1
10707,47,RUTG,39.50970000,-74.32280000,1
10708,47,SIBD,39.16150000,-74.70320000,1
10709,54,AFR Ford Ridge,40.51200000,-88.32770000,1
10710,54,Coon,39.13985000,-86.66133000,1
10711,54,HBL Blackball,41.32000000,-89.03000000,1
10712,54,HCO Coon,39.12000000,-86.65000000,1
10713,54,HDX Dixon,37.17000000,-86.09000000,1
10714,54,HEN Endless,38.68000000,-86.24000000,1
10715,54,HHA Hannibal,39.68000000,-91.35000000,1
10716,54,HJH Jug Hole,38.15000000,-86.23000000,1
10717,54,Hoopeston,40.38070000,-87.82520000,1
10718,54,HPR Preble,39.85000000,-84.54000000,1
10719,54,HRA Ray's,39.04000000,-86.79000000,1
10720,54,HSA Saltpeter Bat,38.36000000,-83.11000000,1
10721,54,HTD Twin Domes,38.43000000,-86.23000000,1
10722,54,HWA Wallier,37.97000000,-86.03000000,1
10723,54,HWY Wyandotte,38.22890000,-86.29420000,1
10724,54,S10 Oxbow,39.11390000,-84.84663700,1
10725,54,S2 Chinook,39.47760400,-87.21225000,1
10726,54,OMM Midwest Motors,38.73833000,-85.40170300,1
10727,54,WNW Cole,38.33634600,-86.48097400,1
10728,54,N1 Kern,41.09704700,-86.22387600,1
10729,54,N2 Leedy,41.24851400,-86.03752800,1
10730,54,N4 Tri-County,41.35740400,-85.67957500,1
10731,54,N5 Chain O' Lakes,41.33849400,-85.36535000,1
10732,54,N6 Hurley,41.49954100,-85.14204600,1
10733,54,N7 Douglas Woods,41.54841700,-84.83280600,1
10734,54,N8 Schultz,41.44713000,-84.51176000,1
10735,54,N9 Riefers,41.44719900,-84.21791500,1
10736,54,N10 Zitzelberger,41.45272900,-83.78575900,1
10737,54,S9 Versailles,39.06280000,-85.20360000,1
10738,54,WNE Lost Creek,38.30506500,-86.17083100,1
10739,54,OGW Governor Whitcom,37.89496700,-86.60144500,1
10740,54,WSW Wiseman,38.19981100,-86.43072900,1
10741,54,WHQ O'Bannon Woods,38.19998400,-86.26842900,1
10742,54,WIN Wyandotte cave,38.23000000,-86.30000000,1
10743,54,WSE Homestead,38.10566000,-86.23673500,1
10744,54,OCF Cedar Farm,37.97647700,-86.06067400,1
10745,54,S8 Clarkson,39.06560000,-85.59810000,1
10746,54,S7 Columbus,39.20189800,-85.93949500,1
10747,54,S6 Brown County,39.16164000,-86.21988300,1
10748,54,S5 Morgan-Monroe,39.32316800,-86.41335500,1
10749,54,S4 McCormick's Creek,39.28542600,-86.72754300,1
10750,54,S3 Lieber,39.47841800,-86.88285200,1
10751,54,MIA Indy Airport,39.64828300,-86.35055900,1
10752,54,S11 Lincoln Ridge,38.96450000,-84.56130000,1
10753,54,S12 Woodland Mound,39.03540000,-84.32560000,1
10754,54,N11 Thurston,41.41200000,-83.87630000,1
10755,54,MPC Potato Creek,41.53820000,-86.36850000,1
10756,54,AMFN MIddle Fork Nor,40.39890000,-87.98030000,1
10757,54,AMFS Middle Fork Sou,40.38570000,-87.97970000,1
10758,57,Capurganá,8.63550000,-77.34860000,2
10759,57,Finca Las Palmeras,8.52590000,-76.09680000,2
10760,57,Los Vientos Coffee,4.36150000,-74.51850000,1
10761,57,Los Vientos Forest,4.36460000,-74.51640000,1
10762,59,Heislerville,39.23438200,-75.01466700,1
10763,59,Bombay Hook,39.20930000,-75.45560000,2
10764,59,Cape May NWR,38.95410000,-74.85350000,2
10765,59,Forsythe NWR,39.46480000,-74.44870000,2
10766,59,Prime Hook,38.81290000,-75.22340000,2
10767,61,Machias,44.50230000,-67.10180000,1
10768,61,White Head,44.64070000,-66.69190000,1
10769,61,Long Eddy ,44.79874000,-66.78569000,1
10770,61,Swallowtail,44.76500000,-66.73660000,1
10771,61,Southwest Head,44.59970000,-66.90500000,1
10772,62,Awktower,43.19290000,-81.31200000,1
10773,62,CP,43.18760000,-81.31300000,1
10774,62,El nina,43.19110000,-81.31970000,1
10775,62,FF North,43.18980000,-81.31650000,1
10776,62,FF South,43.18540000,-81.31550000,1
10777,62,hans,43.19270000,-81.31440000,1
10778,62,Nanoswamp,43.19130000,-81.31630000,1
10779,64,Bunkhouse 2016,41.58850000,-83.10350000,1
10780,64,Cedar Point 2,41.70160000,-83.33780000,2
10781,64,CedarPoint,41.70080000,-83.33820000,1
10782,64,Detroit River,41.11680000,-83.18950000,1
10783,64,Kellys Island,41.59959000,-82.70354000,1
10784,64,Mound March 2016,41.63072400,-83.25547800,1
10785,64,Old Woman Creek,41.37741000,-82.50851000,1
10786,64,Old Woman Creek,41.37750000,-82.50800000,1
10787,64,Resthaven,41.40090000,-82.82640000,1
10788,64,Stangee,41.61110000,-83.20320000,1
10789,64,Sterling,41.91278000,-83.33352000,1
10790,65,Nighthawk,27.54405000,-97.28475300,2
10791,65,Padre Lemon,27.23916200,-97.36073200,1
10792,65,Pintail,26.81090000,-97.46960000,1
10793,65,PortIsabel,26.07180000,-97.20130000,1
10794,72,NBBITH2,47.21280000,-66.54310000,1
10795,73,GB1,30.35950000,-88.45600000,1
10796,73,GB2,30.37390000,-88.42660000,1
10797,73,GB3,30.35970000,-88.45590000,1
10798,73,PR1,30.41560000,-88.61060000,1
10799,73,PR2,30.42980000,-88.59440000,1
10800,73,PR3,30.45450000,-88.58570000,1
10801,74,Cornish WMA,43.48080000,-72.37920000,1
10802,74,MountGrace,42.69135700,-72.35516300,1
10803,74,MountToby,42.48801200,-72.53764400,1
10804,74,SatansKingdom,42.71153000,-72.50796000,1
10805,74,Shelburne,42.60699100,-72.71656700,1
10806,75,Tanada Lake,62.41635000,-143.36635000,1
10807,75,Ruby's,62.89072000,-143.68170000,1
10808,75,Chitina,61.52237000,-144.35060000,1
10809,75,Mentasta Lakeside,62.88300000,-143.67870000,1
10810,75,Mentasta Lodge,62.88870000,-143.67660000,1
10811,75,Chistochina,62.60495000,-144.60170000,1
10812,75,Nabesna,62.50145000,-143.15200000,1
10813,75,Park HQ,62.02483000,-145.37190000,1
10814,75,Kenny Lake,61.67597000,-144.69100000,1
10815,75,Woodhams,62.72270000,-143.87760000,1
10816,76,RT1,54.18740000,7.87360000,1
10817,77,Bob,39.07731940,-74.73443270,1
10818,77,Bruce,39.03099400,-74.77609800,1
10819,77,Holgate,39.52542400,-74.27518100,1
10820,77,North Brigantine Nat,39.44454280,-74.33003430,1
10821,77,Tacey,39.76070000,-74.09933900,1
10822,78,Bouctouche,46.46161600,-64.65939800,1
10823,78,Cape Jourimain,46.16470000,-63.82600000,1
10824,78,Complexe des Deux Ri,47.51947000,-64.89219000,1
10825,78,Deux Rivieres,47.51990000,-64.89250000,1
10826,78,Inkerman ,47.67051000,-64.76247000,1
10827,78,Kellys Beach - Kouch,46.82680000,-64.91050000,1
10828,78,Lameque 1 - Petit Sh,47.87033000,-64.59972000,1
10829,78,Lameque 1 Petit Ship,47.87040000,-64.59970000,1
10830,78,Lameque 2 - Petite R,47.85290000,-64.64590000,1
10831,78,Lameque 2 Petite Riv,47.85280000,-64.64590000,1
10832,78,Maisonette,47.81450000,-65.00810000,1
10833,78,Miscou - Mal Bay Nor,47.99630000,-64.48610000,1
10834,78,Miscou Berryfield (R,47.92850000,-64.58480000,1
10835,78,Neguac,47.27900000,-65.01890000,1
10836,78,Neguac,47.27900000,-65.01890000,1
10837,78,OFF - Val Doucet 2,47.57189000,-65.32092000,1
10838,78,OFF Lord and Foy 1,47.50615000,-65.23869000,1
10839,78,OFF Lord and Foy 2,47.47285000,-65.20843000,1
10840,78,OFF Val Doucet 1,47.57528000,-65.32128000,1
10841,78,OFF_champ losier,47.56435000,-64.96078000,1
10842,78,PEINP,46.42760000,-63.18420000,1
10843,78,Pokesudie,47.80020000,-64.76040000,1
10844,78,Pokesudie,47.80041000,-64.76064000,1
10845,78,Tracadie-Sheila,47.51950000,-64.89230000,1
10846,78,Val Doucet,47.59250000,-65.30690000,1
10847,78,Wilson Point,47.93410000,-64.49010000,1
10848,80,Des Plaines Dolomite,41.38082200,-88.12865500,1
10849,80,Hooper Branch Nature,41.03029600,-87.46473700,1
10850,80,Illini State Park ,41.42385400,-88.28456400,1
10851,80,Kankakee River State,41.29772200,-87.78772100,1
10852,80,Mazonia Braidwood Fi,41.29772200,-87.78720700,1
10853,80,Milk's Grove Nature ,40.93385300,-88.01242700,1
10854,80,Sandy Ford Land and ,41.20704600,-88.84680400,1
10855,81,Alaksen,49.09870000,-123.16560000,1
10856,81,Boundary Bay,49.06004200,-123.02465000,1
10857,81,Crescent Stables,49.12465800,-123.04725000,1
10858,81,Sea Island,49.20781900,-123.17772500,1
10859,82,Moosehorn NWR Air Qu,45.12570000,-67.26610000,2
10860,82,Moosehorn NWR Barn M,45.13580000,-67.29150000,1
10861,84,HAMMO,41.25978000,-72.54956000,1
10862,85,Rimouski,48.45280000,-68.51139000,2
10863,90,Box R WMA,29.72760000,-85.09380000,1
10864,90,Carrabelle THSF Headquarters,29.84280000,-84.69490000,1
10865,90,East Bay Fire Tower ,29.82850000,-84.88900000,1
10866,90,St. George Island AN,29.67360000,-84.84090000,1
10867,90,St. Vincent NWR,29.63430000,-85.14240000,1
10868,90,FSU Marine Lab,29.91580000,-84.51100000,1
10869,90,Apalachicola Work St,30.28950000,-85.01760000,1
10870,91,CORB,44.23820000,-65.92740000,1
10871,92,Osborne Tower,43.60210000,-80.19860000,1
10872,92,VanBerlo Tower,43.69980000,-80.04140000,1
10873,105,White Head EC,44.62960000,-66.69020000,1
10874,105,Freeport,44.28650000,-66.31840000,1
10875,105,Days Catch,44.64980000,-66.83860000,1
10876,105,Mega Nova,44.25890000,-66.34670000,1
10877,105,Georgie Porgie,44.26620000,-66.32750000,1
10878,105,Chad and Sisters Two,44.26450000,-66.34820000,1
10879,106,GMNP-Berry Hill,49.62440000,-57.92250000,2
10880,107,BEECH,44.31070000,-68.34510000,1
10881,107,PEMETIC,44.33750000,-68.24660000,1
10882,110,Seguin Island,43.70990000,-69.75960000,1
10883,112,Duluth,46.83880000,-92.00750000,1
10884,114,AFSL,52.97740000,5.12380000,1
10885,114,KOPAFSL,53.08620000,5.40370000,1
10886,114,LAUW,53.38800000,6.20400000,1
10887,120,Aransas NWR,28.31050000,-96.80600000,2
10888,120,Bill Baker Tugboat,29.46670000,-94.96560000,1
10889,120,Trinity River NWR Champion Lake,29.91840000,-94.79960000,2
10890,120,San Bernard NWR (Big,29.16230000,-95.82540000,1
10891,123,02_Dagebüll,54.72660000,8.70100000,2
10892,123,04_Nordstrand,54.49070000,8.92820000,2
10893,123,06_Tümlauer Koog,54.34860000,8.67420000,2
10894,123,08_Büsum,54.13220000,8.87870000,2
10895,123,11_Natureum Niederelbe,53.82750000,9.03260000,2
10896,123,15_Cappel-Neufeld,53.76150000,8.55040000,2
10897,123,16_Bremerhaven,53.54420000,8.57070000,2
10898,123,21_Wangerland-Schöpfwerk,53.67450000,8.02000000,2
10899,123,22_Schillig,53.69620000,8.00750000,2
10900,123,23_Carolinensiel,53.69700000,7.75850000,2
10901,123,24_Dornumersiel,53.67600000,7.47230000,1
10902,123,24_Dornumersiel,53.67580000,7.47230000,2
10903,123,25_Hagermarsch,53.66530000,7.28530000,2
10904,123,27_Emden,53.38460000,7.03740000,2
10905,124,Bigi Pan,5.95920000,-56.86290000,2
10906,124,Warappa Kreek,5.97710000,-54.91720000,2
10907,124,Weg naar Zee,5.88980000,-55.19960000,2
10908,125,Asunción Bay,-25.27760000,-57.63110000,2
10909,126,YERA,30.08960000,-92.82690000,1
10910,130,LLICALDAD,-42.49560000,-73.84700000,1
10911,130,Quempillen (Chile),-41.86530000,-73.74790000,1
10912,130,San Javier (Chile),-42.40470000,-73.62840000,1
10913,132,Exxon Fields,29.25110000,-89.97350000,2
10914,139,Animal Flower Cave,13.33440000,-59.61330000,2
10915,139,Golden Grove,13.15730000,-59.44850000,2
10916,143,Barn Island,41.33760000,-71.87550000,2
10917,143,Harkness,41.18260000,-72.06560000,2
10918,143,Sherwood,41.11210000,-73.33050000,2
10919,147,Bitter Lake,33.46350000,-104.40540000,1
10920,147,Bitter Lake 2,33.46360000,-104.40530000,1
10921,148,Wabashiki S1,39.49340000,-87.43740000,1
10922,148,Lieber S3,39.47840000,-86.88290000,1
10923,148,MorganMonroe S5,39.32310000,-86.41350000,1
10924,148,Brown S6,39.16160000,-86.22000000,1
10925,148,Clarkson S8,39.06580000,-85.59840000,1
10926,148,Versailles S9,39.06320000,-85.20310000,1
10927,148,Oxbow S10,39.11380000,-84.84660000,1
10928,148,Lincoln Ridge S11,38.96450000,-84.56130000,1
10929,148,Woodland Mound S12,39.03550000,-84.32560000,1
10930,149,TREES,17.05260000,-88.56540000,1
10931,157,SG2,36.71000000,-99.26000000,1
10932,157,SG3,36.75000000,-99.16000000,1
10933,157,SG4,38.90000000,-108.40000000,1
10934,157,SG5,36.74000000,-99.60000000,1
10935,159,FE-100-1,48.21030000,-71.23990000,1
10936,159,FE-100-3,48.20800000,-71.22590000,1
10937,159,FE-170,48.20300000,-71.21140000,1
10938,162,Amherst College 1,42.36330000,-72.51230000,1
10939,162,Amherst College 2,42.36050000,-72.50730000,1
10940,48,Lambs Gap Tower,40.30550000,-77.00570000,2
10941,48,Waggoners Gap,40.27650000,-77.27740000,2
10942,48,Greenwood Fire Tower,40.68150000,-77.73860000,1
10943,48,Wheeler Fire Tower,41.69100000,-79.25690000,2
10944,48,SGL 143,41.87870000,-79.45670000,1
10945,48,SGL 154,41.99700000,-79.70170000,2
10946,152,Northern Montezuma WMA,43.06770000,-76.71870000,2
10947,159,FERS,48.24430000,-71.25460000,2
10948,3,UdeSherbrooke,45.38050000,-71.92550000,2
10949,170,DK_Stevens,55.29030000,12.45430000,1
10950,170,DK_Møn,54.94700000,12.54000000,1
10951,170,FINO2,55.00700000,13.15400000,2
10952,170,FBO_Lighthouse,55.38400000,12.81700000,1
10953,169,Uphill,44.74140000,-79.00840000,2
10954,121,BSI Dammweg,47.77010000,16.75280000,2
10955,113,ECN,52.78310000,4.67870000,2
10956,113,Castricum,52.55760000,4.60860000,2
10957,113,WUR Camperduin 2,52.72260000,4.64140000,2
10958,173,Ventotene - Museo,40.79050000,13.41820000,1
10959,173,Ventotene - Municipio,40.79620000,13.43270000,1
10960,120,Trinity River NWR Headquarters,30.09870000,-94.76630000,2
10961,25,University of New England,43.45870000,-70.38870000,1
10962,147,Rich Lake,33.28910000,-102.19680000,1
10963,120,Lake Jackson Texas,29.05080000,-95.45350000,1
10964,152,MontezumaNWR_Office,42.97240000,-76.77050000,2
10965,152,Seneca Meadows,42.93130000,-76.84800000,1
10966,123,07_Eidersperrwerk,54.26590000,8.84590000,2
10967,123,09_Friedrichskoog,54.00040000,8.87610000,2
10968,123,26_Utlandshörn,53.56280000,7.10750000,2
10969,2,Horton High School,45.07220000,-64.40630000,2
10970,114,OLHAO,37.03230000,-7.81740000,1
10971,114,MALAGA,36.74080000,-4.47300000,1
10972,123,03_Sönke-Nissen-Koog,54.61470000,8.87440000,2
10973,120,Matagorda,28.62810000,-95.97060000,2
10974,178,Toronto Zoo,43.81910000,-79.18490000,2
10975,174,E. Pepita,-52.46930000,-69.38490000,2
10976,113,IJmuiden - WURSG011 ,52.46090000,4.58280000,2
10977,113,Schagerbrug,52.81300000,4.72810000,1
10978,113,WUR Camperduin 1,52.72280000,4.64160000,2
10979,160,Quarry,50.21590000,-63.79780000,1
10980,3,FM Morency,47.36700000,-71.01590000,1
10981,3,FM3,47.33350000,-71.11190000,1
10982,3,FM2,47.31480000,-71.14250000,1
10983,3,FM5,47.46420000,-71.02390000,1
10984,175,Columbus Zoo,40.16010000,-83.11450000,2
10985,179,RSPB HQ,52.11610000,-0.26550000,2
10986,123,13_Ruthenstrom,53.71990000,9.41960000,2
10987,3,Tadoussac - roulotte,48.15940000,-69.66310000,1
10988,14,BIBR,41.14780000,-71.59000000,1
10989,175,the Wilds,39.82980000,-81.73270000,2
10990,4,Chassahowitzka NWR- FL,28.74880000,-82.55390000,2
10991,177,Yarrie,-20.56360000,120.24800000,1
10992,123,12_Freiburg,53.82690000,9.29490000,2
10993,2,Country Island,45.10150000,-61.54360000,1
10994,76,Norderney 1 ,53.70940000,7.23000000,2
10995,212,abcgv,46.94710000,-92.89770000,2
10996,250,Allan Hills,51.73830000,-106.21740000,2
10997,78,Allison (Johnston Point II),46.14840000,-64.07740000,1
10998,250,AMSTRONG,51.58460000,-106.31990000,1
10999,1,Arkey's Acres,42.61190000,-81.73460000,2
11000,197,Aube,45.92810000,-65.22430000,1
11001,47,AVFP,39.09190000,-74.71790000,1
11002,2,Baccaro,43.45960000,-65.48150000,2
11003,78,Barachois (Cap Bimet,46.23500000,-64.43670000,1
11004,2,Beaubassin,45.85070000,-64.28210000,2
11005,74,Bennett Meadow,42.68070000,-72.47390000,1
11006,250,Bessie,51.65530000,-106.61570000,1
11007,32,BHILL,44.42940000,-68.58940000,1
11008,14,BISE,41.15320000,-71.55270000,1
11009,14,BIWF,41.12570000,-71.50750000,1
11010,2,Black Rock,45.14490000,-64.74390000,2
11011,2,Blandford,44.48340000,-64.10710000,2
11012,48,Blue Marsh Lake SGL,40.41070000,-76.07960000,2
11013,10,BP01,43.46740000,-65.74920000,1
11014,10,BP03,43.46430000,-65.74680000,1
11015,10,BP04,43.46240000,-65.74950000,1
11016,10,BP06,43.45860000,-65.74830000,1
11017,90,Bradwell Game Farm A,30.38660000,-84.67700000,1
11018,191,Breckenridge Bluff,46.98270000,-123.97440000,2
11019,156,Bruckner Island,42.57170000,-82.66600000,2
11020,156,Bruckner Island,42.57170000,-82.66600000,0
11021,43,BULL,37.14990000,-75.95720000,1
11022,48,Buntings,38.13850000,-75.18890000,2
11023,1,Campbellville,43.44290000,-80.01200000,2
11024,10,CANS2,45.31960000,-60.96820000,1
11025,2,Canso,45.31950000,-60.96820000,2
11026,10,CANSOSPR,45.31950000,-60.96820000,1
11027,3,Cap Tourmente,47.07190000,-70.78520000,2
11028,2,Cape Enrage,45.59520000,-64.78060000,1
11029,2,Cape Forchu,43.79520000,-66.15560000,2
11030,37,Carden LOSH,44.60090000,-79.04640000,2
11031,90,Carrabelle THSF Headquarters,29.84270000,-84.69500000,1
11032,117,Cayenne,4.94440000,-52.32540000,2
11033,63,Chaplin East,50.40660000,-106.55810000,1
11034,67,Churchill - Fen,58.66590000,-93.83010000,1
11035,67,Churchill - Fen,58.67880000,-93.83640000,1
11036,47,CISP,39.21690000,-74.64130000,1
11037,2,Clam Bay,44.72840000,-62.92380000,2
11038,10,CONRD,44.64850000,-63.38500000,1
11039,92,Cryderman Tower,43.50890000,-80.08990000,2
11040,197,Degenhardts,45.93420000,65.25790000,1
11041,377,Desert NWR,36.43860000,-115.36260000,2
11042,18,Eagle Nest 1,41.62301000,-83.24540000,1
11043,90,East Bay Fire Tower ,29.82830000,-84.88920000,1
11044,2,East Kemptville,44.10980000,-65.68170000,1
11045,59,East Point,39.20010000,-75.02560000,2
11046,78,Escuminac Pt,47.06620000,-64.81490000,1
11047,19,Favre-Dyke,29.66860000,-81.26540000,1
11048,280,FG_Leary_Chilliwack,49.17130000,-121.92100000,2
11049,76,FG1,54.18500000,7.88170000,1
11050,1,Fingal,42.67310000,-81.32540000,1
11051,43,FINWR,37.09810000,-75.97870000,1
11052,3,FM Camp Mercier,47.22260000,-71.22170000,1
11053,91,Ford,44.32500000,-66.11490000,1
11054,74,Fort River,42.34120000,-72.56600000,1
11055,47,Fortescue,39.22240000,-75.16610000,1
11056,14,FRIS,40.63280000,-73.21570000,2
11057,2,Fundy NP,45.59220000,-64.99440000,2
11058,2,Fundy Parkway,45.43250000,-65.40400000,2
11059,25,FURBISH (RHC-2),43.28190000,-70.58170000,1
11060,6,Galeta,9.40300000,-79.86070000,2
11061,2,Gardner Creek,45.26050000,-65.74290000,2
11062,9,GB_ferry_way,43.08990000,-70.85220000,1
11063,9,GB_thomas,43.07520000,-70.83940000,1
11064,47,GOLF,39.41990000,-74.37310000,1
11065,3,Grande-Ile ,50.19110000,-63.90940000,2
11066,14,GTPT,41.39060000,-70.04930000,2
11067,1,Guelph_Lake_CA,43.60500000,-80.27010000,2
11068,32,GWASS,44.47060000,-67.57160000,1
11069,1,Haldimand Raptor Reserve,42.88940000,-79.92370000,1
11070,250,HanleyWest,51.68800000,-106.53640000,1
11071,217,Heist,51.34100000,3.23780000,1
11072,76,HelgolandFG1,54.18500000,7.88160000,2
11073,76,HelgolandML1,54.17820000,7.88730000,2
11074,74,Hogback,42.84980000,-72.79870000,1
11075,77,Holgate1,39.51760000,-74.28290000,1
11076,78,Hopewell,45.81650000,-64.58310000,1
11077,90,Howard's Creek,29.89100000,-85.06870000,1
11078,10,Huggins,45.08950000,-64.36870000,2
11079,1,Hullet Provincial Wildlife Area,43.64890000,-81.46970000,2
11080,19,IRI_2017,18.04410000,-77.93930000,1
11081,2,Irving Nature Park,45.22560000,-66.11250000,1
11082,2,Joggins,45.69510000,-64.45020000,2
11083,78,Johnstons Point,46.18330000,-64.11910000,1
11084,2,Jordan Bay,43.69140000,-65.23530000,2
11085,92,Kitching Farm Tower,43.51970000,-80.09230000,1
11086,223,Klinta - Gettlinge,56.38910000,16.43650000,1
11087,57,La Victoria 1,11.12340000,-74.08960000,1
11088,57,La Victoria 2,11.12330000,-74.09330000,1
11089,195,LacEdouard-Champs,47.65100000,-72.29070000,1
11090,48,Lakeview landfill,42.06280000,-80.01680000,2
11091,2,Lawrencetown,44.63790000,-63.31910000,1
11092,213,Lazy Heart- Grizzly Broadband,47.01110000,-114.17930000,2
11093,213,Lazy Heart- Grizzly Broadband,47.01110000,-114.17930000,0
11094,213,Lee Metcalf National Wildlife Refuge-MT,46.55650000,-114.07490000,2
11095,19,LI_2017,18.03490000,-77.93540000,1
11096,2,Lockhartville,45.08410000,-64.21540000,2
11097,11,LONGISL,43.68810000,-70.15320000,1
11098,32,LOOKSPT,44.62300000,-67.55240000,1
11099,4,Mackay Island NWR- NC,36.52700000,-75.98940000,2
11100,64,Magee Marsh 2016,41.61150000,-83.17500000,1
11101,78,Mal Bay South ,47.94740000,-64.48610000,1
11102,48,Marshlands 1,40.12760000,-75.76900000,2
