"sensorDeployID","stationID","sensorID","tsStart","tsEnd","type","status","region","photo","group","comments"
5606,12230,3452,"1568224200","1605286800","SENSORSTATION",1,"US.MD","NULL","1","USFWS managed tower on Poplar Island.  Rohn 25G sunk in concrete bracketed to equipment shed.  Sensorstation turned on and connected successfully, first check-in after 3 hrs.  Running on CTT patch antenna, but external antenna is present & not hooked up."
5607,10048,3453,"1562284800","NULL","SENSORGNOME",2,"CA.ON","NULL","9",""
5608,11593,1317,"1568073600","1575417540","SENSORGNOME",1,"US.NJ","NULL","9",""
5609,12072,3454,"1480694400","1559347140","SENSORGNOME",1,"US.MN","NULL","1",""
5610,10049,3455,"1568316600","1571691600","SENSORGNOME",1,"US.MT","NULL","1","22 ft mast with 3 guy wires installed below fire lookout."
5611,10050,3459,"1568808000","NULL","SENSORGNOME",2,"","NULL","NULL","Generation 1 UKBO Sensor Genome System[BR]4 Sirio 6 Elem Yagi"
5612,11022,3460,"1568325600","1604331600","SENSORSTATION",1,"US.MD","NULL","1","Reconfiguration of Buntings tower to dual-mode."
5613,11206,3383,"1565784000","1612801500","SENSORSTATION",1,"US.MD","NULL","1","Update of original tower to dual-mode."
5614,10052,3467,"1563391800","NULL","SENSORGNOME",2,"CA.NB","NULL","1","Jun 23, 2020: All good. SNeima[BR][BR]Jul 17, 2020: All functioning normally, data downloaded. Some water in SG case, tried to reorient box to make sure cables weren't running down into it. Will bring elbow joint on next check. SNeima[BR][BR]Aug 5, 2020: All good."
5615,10053,3468,"1563376500","1572876900","SENSORGNOME",1,"CA.NB","NULL","NULL","At end of deployment, antennas at:[BR]Port 1: 7m @ 90 degrees[BR]Port 2: 6m @ 0 degrees[BR]Battery at 2.5 v and not charging."
5616,10054,1564,"1563303300","1574791200","SENSORGNOME",1,"CA.NB","NULL","NULL",""
5617,10055,533,"1559146920","1575115200","SENSORGNOME",1,"CA.NB","NULL","NULL",""
5618,10056,1557,"1559079660","1575244740","SENSORGNOME",1,"CA.NB","NULL","NULL",""
5619,10057,3472,"1568761200","1577988900","SENSORGNOME",1,"US.MT","NULL","1","T-post with extension using galvanized pole on top of t-post."
5620,11309,2207,"1568030400","1583020740","SENSORGNOME",1,"US.VA","NULL","1",""
5621,11675,3479,"1568732400","1573569000","SENSORGNOME",1,"NL.NH","NULL","1",""
5622,11667,3353,"1569018600","1575222600","SENSORGNOME",1,"US.IN","NULL","1",""
5623,11305,3352,"1569276900","1575226500","SENSORGNOME",1,"US.IN","NULL","1",""
5624,12288,3408,"1567994400","NULL","SENSORGNOME",2,"SE.SN","NULL","1",""
5627,11981,450,"1564783200","1567857600","SENSORGNOME",1,"CA.NB","NULL","1","Sept 7 2019: LEB. SG flooded when AP was blown off the shelf presumably during Hurricane Dorian. [BR][BR]Aug 8 2019: LMA. Tower had been offline since Dec 12 2018 when it flooded.  New antennas due to coax corrosion from flooding (Small plastic edging in the s"
5628,11981,3272,"1568840400","1569684600","SENSORGNOME",1,"CA.NB","NULL","1","Sept 18 2019: LMA. Antenna angles must be updated to 320, 60, 175 (or equivalent after moving). Will be moved shortly to Bliss property. Replaced all SG components and charge controller. Battery voltage at 12 even after being submerged for a time! Corroded"
5629,11601,1490,"1567868400","1568642400","SENSORGNOME",1,"CA.NS","NULL","1","Sept 11 2019: LMA. Mast bent but still functional. Respooled several guy wires. Top funcube had disconnected from the bend; I plugged it back in (4 days without being plugged in). BB solid blue, no web connection, stopped collecting data on Sept 2. Restart"
5630,11601,1490,"1568642400","1576161900","SENSORGNOME",1,"CA.NS","NULL","1","Dec 12 2019: LMA/LEB. Batt good: 12.1 v. Sg on. Sg connection intermittent, likely a cable issue or something non-critical. Ant 3 unplugged, mast already low. New deployment[BR][BR]Sept 16, 2019: LMA/BJ. Replaced USB hub and reimaged, hopefully that keeps the "
5631,11025,2726,"1568387700","1585588800","SENSORGNOME",1,"CA.NS","NULL","1","Sept 13 2019: LEB/BJ. Cannot lower. Middle antenna with bent element 9. Antennas spaced too close. Needs new mast, upgraded guy wires. Data downloaded from July 1 2019"
5632,11607,461,"1568397600","1585606200","SENSORGNOME",1,"CA.NS","NULL","1","Dec 4 2019: LEB. No web. Batt yellow. Not lowered - looks sturdy[BR]Sept 13 2019: LMA/SEB/LEB/BJ. Replaced mast, guywires. Moved inner rebar to flat faces of tripod"
5633,11632,2427,"1568322000","1592668800","SENSORGNOME",1,"CA.NS","NULL","1","Dec 4 2019: LEB. Battery red on arrival, no power to SG. Negative terminal rusted - cleaned off and started charging immediately. BbBk a bit finnicky - usb port may be touchy. Did not lower - very sturdy.No web[BR]Sept 12 2019. LEB/BJ/LMA/SEB. Fixed after fa"
5634,11661,1292,"1558465200","1576588500","SENSORGNOME",1,"CA.NS","NULL","1","Sept 23 2019. LMA. Tower still standing after hurricane. Need to download data and replace mast[BR][BR]May 21 2019. LEB/LMA. Tower had bent and broken with antennas dangling down. Removed top section of mast and replaced antennas. Fixed angle iron. Changed ord"
5635,11606,1347,"1564611300","1564678800","SENSORGNOME",1,"CA.NS","NULL","1","July 31 2019: LMA/AJG. Replaced mast, action packer (missing lid), guy wires, antennas after it had fallen over the winter. Needs news solar panel. Total mystery/miracle that the SG and battery are fine considering AP hasn't had a lid since May[BR]Angle iron"
5636,11606,1347,"1564686000","1599606000","SENSORGNOME",1,"CA.NS","NULL","1","Aug 1 2019: LMA/AJG. Replaced damaged solar panel and fixed angle iron. Plugged in middle antenna"
5637,10022,3354,"1569428880","NULL","SENSORGNOME",2,"US.IN","NULL","1",""
5638,12062,2686,"1567382400","1593302340","SENSORGNOME",1,"AU.WA","NULL","1",""
5639,11847,2685,"1567382400","1569729600","SENSORGNOME",1,"AU.WA","NULL","1",""
5640,11878,3501,"1567382400","1590623940","SENSORGNOME",1,"AU.WA","NULL","1",""
5641,12078,3502,"1567382400","1593561540","SENSORGNOME",1,"AU.WA","NULL","1",""
5642,11826,3503,"1567382400","NULL","SENSORGNOME",2,"AU.WA","NULL","1",""
5643,12095,3504,"1567382400","1593302340","SENSORGNOME",1,"AU.WA","NULL","1",""
5644,11993,3505,"1567382400","1593302340","SENSORGNOME",1,"AU.WA","NULL","1",""
5645,11757,3506,"1567382400","1574726340","SENSORGNOME",1,"AU.WA","NULL","1",""
5646,11782,3507,"1567382400","1593302340","SENSORGNOME",1,"AU.WA","NULL","1",""
5647,11879,2688,"1567382400","1593302340","SENSORGNOME",1,"AU.WA","NULL","1",""
5648,11990,3508,"1567382400","1593388740","SENSORGNOME",1,"AU.WA","NULL","1",""
5649,11844,2766,"1567382400","1585785540","SENSORGNOME",1,"AU.WA","NULL","1",""
5650,11837,2761,"1567382400","1583798340","SENSORGNOME",1,"AU.WA","NULL","1",""
5651,11884,3509,"1567382400","1583798340","SENSORGNOME",1,"AU.WA","NULL","1",""
5652,12060,3510,"1567382400","1584143940","SENSORGNOME",1,"AU.WA","NULL","1",""
5653,11791,3511,"1567382400","1567382460","SENSORGNOME",1,"AU.WA","NULL","1","4530  (Fake serial - Needs real one)"
5654,11848,3512,"1567382400","1567382460","SENSORGNOME",1,"AU.WA","NULL","1",""
5655,11906,2423,"1565654400","1565740740","SENSORGNOME",1,"AU.WA","NULL","1",""
5656,11906,2423,"1565740800","NULL","SENSORGNOME",2,"AU.WA","NULL","1",""
5657,11907,2424,"1566000000","NULL","SENSORGNOME",2,"AU.WA","NULL","1",""
5658,11910,2406,"1566086400","NULL","SENSORGNOME",2,"AU.WA","NULL","1",""
5659,11781,3513,"1566000000","NULL","SENSORGNOME",2,"AU.WA","NULL","1",""
5660,11901,3514,"1566172800","NULL","SENSORGNOME",2,"AU.WA","NULL","1",""
5661,11851,3515,"1565827200","NULL","SENSORGNOME",2,"AU.WA","NULL","1",""
5662,11788,3516,"1566000000","NULL","SENSORGNOME",2,"AU.WA","NULL","1",""
5663,12087,3517,"1565654400","NULL","SENSORGNOME",2,"AU.WA","NULL","1",""
5664,11802,3518,"1566000000","NULL","SENSORGNOME",2,"AU.WA","NULL","1",""
5665,11852,3519,"1566172800","NULL","SENSORGNOME",2,"AU.WA","NULL","1",""
5666,11960,3520,"1565654400","NULL","SENSORGNOME",2,"AU.WA","NULL","1",""
5667,12058,3521,"1565913600","NULL","SENSORGNOME",2,"AU.WA","NULL","1",""
5668,12040,3522,"1565913600","NULL","SENSORGNOME",2,"AU.WA","NULL","1",""
5669,11816,3523,"1565913600","NULL","SENSORGNOME",2,"AU.WA","NULL","1",""
5670,11999,3524,"1566172800","NULL","SENSORGNOME",2,"AU.WA","NULL","1",""
5671,11822,3525,"1566259200","NULL","SENSORGNOME",2,"AU.WA","NULL","1",""
5672,11817,3526,"1566086400","NULL","SENSORGNOME",2,"AU.WA","NULL","1",""
5673,11861,3527,"1566259200","NULL","SENSORGNOME",2,"AU.WA","NULL","1",""
5674,11830,3528,"1566000000","NULL","SENSORGNOME",2,"AU.WA","NULL","1",""
5675,12127,3533,"1568865480","1568865540","SENSORSTATION",1,"US.MD","NULL","1",""
5676,12127,3533,"1568865600","1579046400","SENSORSTATION",1,"US.MD","NULL","1","Equipment (battery, SensorStation, Action Packer) at base of tower stolen."
5677,11422,3534,"1569196800","1574553540","SENSORSTATION",1,"US.MD","NULL","1","Strong winds pulled guy loose and top of popup mast blew over."
5678,10058,3535,"1567747800","NULL","SENSORSTATION",2,"US.PA","NULL","1",""
5679,10059,3536,"1569503700","NULL","SENSORGNOME",2,"US.SC","NULL","1","Back of Beach Club Restaurant"
5680,11398,1429,"1567900800","1603929540","SENSORGNOME",1,"CA.NB","NULL","3","Receiver was removed for ~24 hours from 2020-05-25 16:00 to 2020-05-26 15:45 to troubleshoot. Returned and functioning normally on 2020-05-26"
5681,11215,1817,"1568073600","1573758000","SENSORGNOME",1,"CA.NS","NULL","3",""
5682,11247,2170,"1568073600","1572965700","SENSORGNOME",1,"CA.NS","NULL","3","At end of deployment, antennas at:[BR]Port 1: 4m @ 0 degrees[BR]Port 2: 3.5m @ 100 degrees"
5683,11561,2185,"1567987200","1572985800","SENSORGNOME",1,"CA.NS","NULL","3",""
5684,12158,2547,"1567987200","1574094600","SENSORGNOME",1,"CA.NS","NULL","3",""
5685,11083,2550,"1567987200","1572892200","SENSORGNOME",1,"CA.NB","NULL","3","Upon dismantling, middle mast section had slipped, putting antennas in following positions:[BR]Port 3: 5m @ 330 degrees[BR]Port 4: 4m @ 150 degrees"
5686,11512,409,"1567544400","1602607800","SENSORGNOME",1,"CA.ON","NULL","9","2020-10-13. Swapped with a SS"
5693,11061,1387,"1565787600","1572609600","SENSORGNOME",1,"CA.NB","NULL","1","Jan 13, 2020: LMA. Tower fallen, mast beyond repair. Turnbuckles came undone on two guywires during a windstorm in Nov 2019, according to landowner. Couldm't do a full recon due to snow and ice on the ground. SG undamaged, removed many components but not a"
5694,11460,1873,"1569522600","1575489600","SENSORGNOME",1,"CA.NS","NULL","1","Sept 26 2019: LMA/BJ. Tower fallen during hurricane dorian. Replaced mast, guy wires, replaced one element that had been broken before that and rebent some others back into position. SG connected to web interface after restarting"
5695,11728,433,"1567519260","1625065200","SENSORGNOME",1,"CA.ON","NULL","9","June 30, 2021. Pulled BB due to ants, was able to get data. Killed ants and sealed it better. New deployment and BB ON July 14th. Also new guy wires on July 14th.[BR][BR]Apr 15, 2021. Needs new guy wires. Plugged P2 back in.[BR][BR]Oct. 18, 2020.  NEEDS new guy wi"
5696,11818,2687,"1569657660","1593388740","SENSORGNOME",1,"AU.WA","NULL","1",""
5697,11847,2685,"1569729660","NULL","SENSORGNOME",2,"AU.WA","NULL","1",""
5699,11981,3272,"1569783600","1579014000","SENSORGNOME",1,"CA.NB","NULL","1","Jan 14 2019: LMA. Action packer flooded, SG frozen into block of ice. Unsure when this happened. Removed BB but data wasn't uploaded until it could dry (currently at Queens Rd, Sackville). Couldn't lower due to twisted nut/bolt in mast, unable to cut with "
5700,12187,554,"1552435200","1569801540","SENSORGNOME",1,"CA.MB","NULL","NULL",""
5701,11553,1716,"1563530400","1574294340","SENSORGNOME",1,"CA.QC","NULL","3",""
5702,11546,644,"1563454800","1574294340","SENSORGNOME",1,"CA.QC","NULL","3",""
5703,11359,642,"1563447600","1574294340","SENSORGNOME",1,"CA.QC","NULL","3","antenne omni en position #4"
5704,12235,641,"1563436800","1574207940","SENSORGNOME",1,"CA.QC","NULL","3","antenne relocalisée en haut du talus sur la propriété (fixée au cabanon) et alimentée en électricité"
5705,12227,640,"1542412860","1574294340","SENSORGNOME",1,"CA.QC","NULL","3","système en continue, à l'année."
5706,11156,2653,"1563271200","1574207940","SENSORGNOME",1,"CA.QC","NULL","3",""
5707,11614,639,"1563274800","1574207940","SENSORGNOME",1,"CA.QC","NULL","3",""
5708,11203,2202,"1563267600","1574121540","SENSORGNOME",1,"CA.QC","NULL","3",""
5709,11559,2193,"1563267600","1574207940","SENSORGNOME",1,"CA.QC","NULL","3",""
5710,11404,694,"1542326460","1574121540","SENSORGNOME",1,"CA.QC","NULL","3","antenne alimentée à l'électricité et active à l'année"
5711,11544,646,"1563181200","1574207940","SENSORGNOME",1,"CA.QC","NULL","3",""
5712,11142,1719,"1563181200","1574121540","SENSORGNOME",1,"CA.QC","NULL","3",""
5713,11624,2257,"1563177600","1574121540","SENSORGNOME",1,"CA.QC","NULL","3",""
5714,11032,3542,"1563525000","NULL","SENSORGNOME",2,"GF.CY","NULL","NULL","remplacement du BeagleBone pour un RaspberryPi"
5716,11118,2586,"NULL","NULL","SENSORGNOME",0,"US.TX","NULL","1","NULL"
5717,11584,2586,"1552867200","1559433540","SENSORGNOME",1,"US.OK","NULL","1","This WAS the Muleshoe 2 receiver. "
5718,12296,3531,"1565049600","1568156400","SENSORSTATION",1,"CA.ON","NULL","9","Receiver was on a bench. It was outfitted with one 10 element Yagi tuned to 434 and an omni listening to 166."
5719,11863,3550,"1570170600","1581062400","SENSORGNOME",1,"AU.WA","NULL","1",""
5720,11495,2297,"1570120800","NULL","SENSORGNOME",2,"US.MD","NULL","1","Maintained and owned by Patuxent River Park "
5721,11730,2259,"1570037400","NULL","SENSORGNOME",2,"US.MD","NULL","1",""
5724,10021,3355,"1570385400","NULL","SENSORGNOME",2,"US.IN","NULL","1",""
5725,11660,3554,"1569958200","1597770900","SENSORSTATION",1,"US.MD","NULL","1","Poured concrete base Rohn tower, single house bracket to pole barn.  Grid power.  Potential for internet once construction is complete.  No GSM connection made."
5726,11442,3555,"1570039200","1597161600","SENSORSTATION",1,"US.MD","NULL","1","Solar-powered 30ft pop-up mast.  Cellular connection very weak."
5727,11541,3551,"1570140000","NULL","SENSORGNOME",2,"CA.ON","NULL","9","2022-04-10. All looks good. Still has one thin/old coax.[BR][BR]2021-10-20. All good[BR][BR]2021-07-13. All looked good, downloaded with wifi button.[BR]2020-11-11. Wifi button does not work. Downloaded the data by removing the SD card.[BR]2020-05-16. All good. RWW."
5728,11569,3556,"1570139100","1615996500","SENSORSTATION",1,"US.DE","NULL","1","Solar-powered pop-tower at Redden SF headquarters.  GSM signal connected immediately.[BR]2021-03-17 Swapped V1 SensorStation to a V2 SensorStation"
5729,10060,3557,"1568204100","NULL","LOTEKSRX800D",2,"US.ME","NULL","3",""
5730,10061,3558,"1568219400","NULL","LOTEKSRX800D",2,"US.ME","NULL","3",""
5731,10062,3559,"1568631600","NULL","LOTEKSRX800D",2,"US.ME","NULL","3",""
5732,10063,3560,"1568642400","NULL","LOTEKSRX800D",2,"US.ME","NULL","3",""
5733,11052,635,"1557878400","1572454800","SENSORGNOME",1,"CA.QC","NULL","3",""
5734,10051,3497,"1570536000","1570579140","SENSORGNOME",1,"","NULL","NULL","Test Deployment at site"
5735,10051,3497,"1570622400","NULL","SENSORGNOME",2,"","NULL","NULL","Initial deployment"
5736,11526,3463,"1570651200","1578873540","SENSORGNOME",1,"CA.ON","NULL","9","2020-05-20. Ross arrived to find the action packer flooded and receiver inoperable. Data only went to 2020-01-12.[BR][BR]2019-10-09. Reinstalled gnome, which had been absent for a while. Tower and antennas were all still in place and fine (as was battery and c"
5737,11403,3562,"1569196800","1569283140","SENSORGNOME",1,"US.NY","NULL","1",""
5738,11403,3562,"1569283200","NULL","SENSORGNOME",2,"US.NY","NULL","1",""
5739,10064,1242,"1569715200","NULL","SENSORGNOME",2,"CR.LI","NULL","9","Installed on Las Brisas Nature Reserve with permission from Eric Berlin the owner. Installation realized in partnership with Proyecto Cerulea led by Ernesto Carman."
5740,11527,410,"1570665600","1621965600","SENSORGNOME",1,"CA.ON","NULL","9","2020-11-25. Jill Crosthwaite with NCC took a SS there to swap stations only to find that the cables there are LMR400 with SMA connections and could not fit the SS. The SS is still there in the action packer to be swapped in the spring.[BR][BR]2019-10-11. Tower"
5741,12365,3565,"1570730400","1594749600","SENSORGNOME",1,"US.ID","NULL","1","Installed our first Idaho Motus station for the Intermountain West Collaborative and our first collocating onto a building."
5742,10065,3566,"1572439620","NULL","SENSORGNOME",2,"US.MI","NULL","2",""
5743,11522,3567,"1570798800","1593885600","SENSORSTATION",1,"US.MD","NULL","1","Tower cooperatively managed by Patuxent Research Refuge (USFWS), Patuxent Wildlife Research Center (USGS), and Patuxent River Park (M-NCPPC). "
5744,11988,3569,"1570944900","1581062400","SENSORGNOME",1,"AU.WA","NULL","1",""
5745,11525,3195,"1569589200","1604421000","SENSORGNOME",1,"US.NC","NULL","2",""
5747,11671,3574,"1569672000","1578934800","SENSORGNOME",1,"US.RI","NULL","2","20 ft rohn tower"
5748,10066,3402,"1568332800","NULL","SENSORGNOME",2,"CA.NB","NULL","NULL","Jun 24, 2020: Wifi took too long to connect, so used ethernet to check/download. SNeima[BR][BR]Jul 17, 2020: Wifi button continues not to work. Used ethernet to check/download. All functioning normally. SNeima[BR][BR]Aug 18, 2020: All good except wifi, data downlo"
5749,11453,1040,"1568764800","1574294340","SENSORGNOME",1,"CA.NB","NULL","NULL",""
5750,10067,2711,"1568332800","NULL","SENSORGNOME",2,"CA.NB","NULL","NULL","Jun 24, 2020: There is a 32GB SD card in RPI, but only seems to be storing on internal memory (4GB)? Possibly incorrectly formatted SD? Will bring good SD on next trip. SNeima[BR][BR]Jun 25, 2020: Replaced SD card with properly formatted one. All working now. "
5751,11655,3129,"1568309400","1595005200","SENSORGNOME",1,"CA.NB","NULL","NULL","May 20, 2020: Antenna 3 (in port 3, lowest on mast) had apparently been disconnected for the winter 2019-20 to reduce power drain on solar panel. Reconnected on May 28 2020. SNeima[BR][BR]Jun 24, 2020: Lots of ants inside box and SG case, start of a paper wasp"
5752,10068,3579,"1571875200","NULL","LOTEKSRX800D",2,"US.CT","NULL","3",""
5756,11534,385,"1556665260","1572091200","SENSORGNOME",1,"CA.ON","NULL","9",""
5757,11534,385,"1572091260","1602766260","SENSORGNOME",1,"CA.ON","NULL","9","2020-10-15. All looks good on arrival. Lots of live pulses. Trojan battery here. Unplugged antenna 2 and created new deployment. All connections looks fine, but again there many reboots during much of this period. Though the previous 10 days did not includ"
5758,11411,1673,"1571702400","1605225540","SENSORGNOME",1,"US.PA","NULL","9","To-DO. Need to end deployment at the last data date (after Jon Rice has uploaded data). There's likely data after 2019-10-12.[BR][BR]2019-10-22 Replaced BB. All other equipment still here and functioning, though not sure about WiFi. Unplugged Antenna 3."
5759,11301,1803,"1571702400","1596671940","SENSORGNOME",1,"US.NY","NULL","9","TO-DO! Double check antenna bearings![BR][BR]2019-10-22. Power has been off since the last visit in March. Antenna bearings had shifted, and the 3rd antenna was unplugged, so a new deployment was started. [BR][BR]2020-11-19. Station fell during a storm last Spring"
5760,11664,1415,"1571788740","1617916200","SENSORGNOME",1,"US.NY","NULL","9","To-Do: Swap receiver. This one is having issues.[BR][BR]2020-11-12. Jon Rice visited and found no data recorded since last visit. He was unable to connect to it. Tried a rescue disk and was able to confirm that it was recording by checking new files written. L"
5761,11090,2222,"1571846520","1617820200","SENSORGNOME",1,"US.PA","NULL","1","2019-10-23. Disconnected Antenna 2."
5762,10069,3596,"1571875200","NULL","LOTEKSRX800D",2,"US.CT","NULL","3",""
5763,11343,3597,"1572426000","1577231940","SENSORGNOME",1,"US.SC","NULL","1",""
5764,11050,422,"1572307200","1580947200","SENSORGNOME",1,"CA.ON","NULL","9","To-Do: Remove tripod and mast which are still there as of Apr 2022 </br>[BR][BR]2020-02-06. Notified by Jason Gillard that the tower had come down some time in the fall/winter, presumably (to him, anyway) as a result of a storm. Ross went in May/June (?) to fi"
5765,11647,2285,"1572276600","1572368400","SENSORGNOME",1,"","NULL","NULL",""
5766,10959,3575,"1572282000","1572436800","SENSORGNOME",1,"","NULL","NULL",""
5767,10958,3576,"1572282000","1572436800","SENSORGNOME",1,"","NULL","NULL",""
5768,11479,3461,"1570492800","1597881600","SENSORGNOME",1,"CA.ON","NULL","9","2020-08-20. Lifted tower, replaced guy lines and cables. Added 3-element antenna so created new deployment.[BR][BR]2020-08-18. Tower had fallen down again. Not sure when since it never lost power.[BR][BR]2019-10.08. Tower had fallen down in late May. Restored towe"
5769,11023,3609,"1559779140","NULL","SENSORGNOME",2,"CA.ON","NULL","9","2022-04-07 Ant damage. Replaced SG with new ant proof modified unit. New Rpi D718RPI325CA.[BR][BR][BR]2019-05-20. Swapped gnomes.[BR][BR]2021-06-03 @kirby: changed start date from 2019-05-20 to 2019-06-05 due to overlapping deployments"
5770,11444,3611,"1572388200","1625155200","SENSORSTATION",1,"US.PA","NULL","1","Co-location on PSP tower.  Running on grid power. "
5773,10023,3604,"1569888000","1583020740","SENSORSTATION",1,"US.CO","NULL","1",""
5775,11184,1676,"1572367500","1592611140","LOTEKSRX800",1,"US.OH","NULL","1","the South Marshes of WPMC are currently NOT covered by this tower. re-angle the one antenna to at least ~180 deg to cover the southern portion of WPMC."
5780,12233,2319,"1567987200","NULL","SENSORGNOME",2,"CA.ON","NULL","9",""
5781,11500,3465,"1573052400","1596020400","SENSORGNOME",1,"NL.NH","NULL","1","Replacing RPI24"
5782,11676,3380,"1573719300","1579611600","SENSORGNOME",1,"NL.ZH","NULL","1","USB poorten aangepats"
5783,10071,3630,"1573732800","NULL","SENSORGNOME",2,"US.SC","NULL","1",""
5785,11299,3633,"1557187200","NULL","SENSORGNOME",2,"CA.BC","NULL","9",""
5786,10072,3493,"1568851200","NULL","SENSORSTATION",2,"US.NJ","NULL","1",""
5787,12293,3500,"1568851200","NULL","SENSORSTATION",2,"US.NJ","NULL","1",""
5788,10073,3635,"1561939200","1595721540","SENSORSTATION",1,"US.NJ","NULL","1",""
5789,11195,3639,"1574272800","1588147200","SENSORGNOME",1,"DE.NI","NULL","1",""
5790,11634,3571,"1576006020","1598375940","SENSORGNOME",1,"US.FL","NULL","2",""
5791,12059,3640,"1571702400","NULL","SENSORGNOME",2,"AU.WA","NULL","1",""
5792,12073,3641,"1571702400","1574380740","SENSORGNOME",1,"AU.WA","NULL","1",""
5793,12083,3642,"1571702400","1574380740","SENSORGNOME",1,"AU.WA","NULL","1",""
5794,11761,3643,"1571788800","1574377200","SENSORGNOME",1,"AU.WA","NULL","1",""
5795,12089,3644,"1571529600","1574377200","SENSORGNOME",1,"AU.WA","NULL","1",""
5796,11812,3645,"1571529600","1574377200","SENSORGNOME",1,"AU.WA","NULL","1",""
5797,11838,3646,"1571529600","1574377200","SENSORGNOME",1,"AU.WA","NULL","1",""
5798,12081,3647,"1571788800","1574380740","SENSORGNOME",1,"AU.WA","NULL","1",""
5799,11754,3648,"1571702400","1574380740","SENSORGNOME",1,"AU.WA","NULL","1",""
5800,11789,3649,"1571702400","1574380740","SENSORGNOME",1,"AU.WA","NULL","1",""
5801,11770,3650,"1571702400","1574380740","SENSORGNOME",1,"AU.WA","NULL","1",""
5802,12079,3651,"1571702400","1574380740","SENSORGNOME",1,"AU.WA","NULL","1",""
5803,12085,3652,"1571702400","NULL","SENSORGNOME",2,"AU.WA","NULL","1",""
5804,11853,3653,"1571702400","1574380740","SENSORGNOME",1,"AU.WA","NULL","1",""
5805,12066,3654,"1571702400","1574380740","SENSORGNOME",1,"AU.WA","NULL","1",""
5806,11752,3655,"1571702400","1574380740","SENSORGNOME",1,"AU.WA","NULL","1",""
5807,11814,3656,"1571529600","1574380740","SENSORGNOME",1,"AU.WA","NULL","1",""
5808,12049,3657,"1571788800","1574380740","SENSORGNOME",1,"AU.WA","NULL","1",""
5809,11991,3658,"1571788800","1574380740","SENSORGNOME",1,"AU.WA","NULL","1",""
5810,11747,3659,"1571616000","1574380740","SENSORGNOME",1,"AU.WA","NULL","1",""
5811,11895,3660,"1571616000","NULL","SENSORGNOME",2,"AU.WA","NULL","1",""
5812,11886,3661,"1571443200","1574380740","SENSORGNOME",1,"AU.WA","NULL","1",""
5813,11749,3662,"1571443200","1574380740","SENSORGNOME",1,"AU.WA","NULL","1",""
5814,11957,3663,"1571443200","1574380740","SENSORGNOME",1,"AU.WA","NULL","1",""
5815,11785,3664,"1571443200","1574380740","SENSORGNOME",1,"AU.WA","NULL","1",""
5817,11598,3667,"1574168940","1574170200","SENSORSTATION",1,"US.PA","NULL","1",""
5819,10074,2831,"1574439600","1582243140","SENSORGNOME",1,"US.MD","NULL","1","Temporary deployemnt to support CCB IPSP work for the winter of 2019-2020."
5820,11590,1969,"1533081600","1623696000","SENSORGNOME",1,"US.TX","NULL","2",""
5821,11848,3672,"1569110400","1574726340","SENSORGNOME",1,"AU.WA","NULL","1",""
5823,11791,3688,"1569283200","1574812740","SENSORGNOME",1,"AU.WA","NULL","1",""
5824,11958,3663,"1574553600","NULL","SENSORGNOME",2,"AU.WA","NULL","1",""
5825,11786,3664,"1574553600","1583798340","SENSORGNOME",1,"AU.WA","NULL","1",""
5826,11887,3661,"1574553600","1583798340","SENSORGNOME",1,"AU.WA","NULL","1",""
5827,11800,3703,"1569801600","1593302340","SENSORGNOME",1,"AU.WA","NULL","1",""
5828,11729,2787,"1573506900","1632527940","SENSORGNOME",1,"CA.ON","NULL","9","Ross swapped in Sept 2021. No data on the card and it was not formatted properly. Not sure what's causing this... Swapped for new Pi that should have WiFi enabled for syncing."
5829,11383,389,"1573430400","NULL","SENSORGNOME",2,"CA.ON","NULL","9","11 Nov 2019, new gnome and sealed the actionpacker up better with putty.  "
5830,11447,1964,"1555718400","NULL","SENSORGNOME",2,"CA.ON","NULL","9",""
5831,10075,3303,"1563494400","1572652740","SENSORGNOME",1,"CA.NS","NULL","3",""
5832,10076,3704,"1568073600","1569110340","SENSORGNOME",1,"CA.ON","NULL","1","Radio-tracking of birds inside aviaries in the AFAR building (test deployment)."
5833,11375,2400,"1575487200","1600256460","SENSORGNOME",1,"US.GA","NULL","2","Switched from NESDR SMArtee w/bias tee powered LNA, which seemed to be detecting zip, back to NESDR SMArt, with no LNA"
5834,11252,3426,"1566172800","1573686000","LOTEKSRX800D",1,"US.MI","NULL","NULL","Calumet Sewage Lagoon"
5835,11467,2659,"1575325800","1596499200","SENSORGNOME",1,"CA.ON","NULL","9","2020-08-04. Couldn't connect on arrival. No data for last period. Tons of ants. Re-imaged and everything seemed fine after that, though it's not recording to the SD card. Plugged antenna 1 back in (then ended this deployment and created a new one).[BR][BR]2019"
5836,10077,3710,"1575540000","NULL","SENSORGNOME",2,"DE.SH","NULL","1",""
5838,10078,3483,"1575657300","NULL","SENSORGNOME",2,"US.VA","NULL","1","Located on private land in Rapphannock County."
5839,11628,3712,"1578528000","1600387140","SENSORGNOME",1,"AU.NS","NULL","1","Field deployment to Swan Bay"
5840,11436,441,"1575659700","NULL","SENSORGNOME",2,"CA.NS","NULL","1","Dec 6 2019: LMA. **New landowner likely by mid-Feb 2020 who probably won't want the tower on the land. Dismantle ASAP.** Needs all tower upgrades, needs a new spool on one guy wire (not in danger of falling), mast ok. All working on arrival. Unplugged ante"
